geo_id_ads,region
9209030,Región de Murcia
9215142,Región de Murcia
9222869,Región de Murcia
9212153,Región de Murcia
9215883,Región de Murcia
9049065,Región de Murcia
9049015,Región de Murcia
9216303,Región de Murcia
1005501,Región de Murcia
9219752,Región de Murcia
9221501,Región de Murcia
9220257,Región de Murcia
20284,Región de Murcia
9049135,Región de Murcia
9214543,Región de Murcia
9211497,Región de Murcia
9207157,Región de Murcia
9218374,Región de Murcia
9218206,Región de Murcia
