postal_code,province_id,province,region
32426,32,Ourense,Galicia
32427,32,Ourense,Galicia
32428,32,Ourense,Galicia
32429,32,Ourense,Galicia
32430,32,Ourense,Galicia
32431,32,Ourense,Galicia
32432,32,Ourense,Galicia
32433,32,Ourense,Galicia
32434,32,Ourense,Galicia
32440,32,Ourense,Galicia
32448,32,Ourense,Galicia
32449,32,Ourense,Galicia
32450,32,Ourense,Galicia
32452,32,Ourense,Galicia
32453,32,Ourense,Galicia
32454,32,Ourense,Galicia
32455,32,Ourense,Galicia
32456,32,Ourense,Galicia
32456,32,Ourense,Galicia
32457,32,Ourense,Galicia
32459,32,Ourense,Galicia
32499,32,Ourense,Galicia
32500,32,Ourense,Galicia
32510,32,Ourense,Galicia
32511,32,Ourense,Galicia
32512,32,Ourense,Galicia
32513,32,Ourense,Galicia
32514,32,Ourense,Galicia
32515,32,Ourense,Galicia
32515,32,Ourense,Galicia
32516,32,Ourense,Galicia
32520,32,Ourense,Galicia
32520,32,Ourense,Galicia
32520,32,Ourense,Galicia
32521,32,Ourense,Galicia
32522,32,Ourense,Galicia
32523,32,Ourense,Galicia
32524,32,Ourense,Galicia
32525,32,Ourense,Galicia
32526,32,Ourense,Galicia
32526,32,Ourense,Galicia
32530,32,Ourense,Galicia
32530,32,Ourense,Galicia
32534,32,Ourense,Galicia
32535,32,Ourense,Galicia
32536,32,Ourense,Galicia
32537,32,Ourense,Galicia
32538,32,Ourense,Galicia
32539,32,Ourense,Galicia
32540,32,Ourense,Galicia
32545,32,Ourense,Galicia
32546,32,Ourense,Galicia
32547,32,Ourense,Galicia
32547,32,Ourense,Galicia
32548,32,Ourense,Galicia
32549,32,Ourense,Galicia
32550,32,Ourense,Galicia
32554,32,Ourense,Galicia
32555,32,Ourense,Galicia
32556,32,Ourense,Galicia
32557,32,Ourense,Galicia
32557,32,Ourense,Galicia
32558,32,Ourense,Galicia
32560,32,Ourense,Galicia
32562,32,Ourense,Galicia
32563,32,Ourense,Galicia
32570,32,Ourense,Galicia
32572,32,Ourense,Galicia
32572,32,Ourense,Galicia
32574,32,Ourense,Galicia
32574,32,Ourense,Galicia
32575,32,Ourense,Galicia
32576,32,Ourense,Galicia
32577,32,Ourense,Galicia
32578,32,Ourense,Galicia
32578,32,Ourense,Galicia
32579,32,Ourense,Galicia
32590,32,Ourense,Galicia
32591,32,Ourense,Galicia
32592,32,Ourense,Galicia
32592,32,Ourense,Galicia
32593,32,Ourense,Galicia
32600,32,Ourense,Galicia
32610,32,Ourense,Galicia
32610,32,Ourense,Galicia
32611,32,Ourense,Galicia
32611,32,Ourense,Galicia
32612,32,Ourense,Galicia
32612,32,Ourense,Galicia
32613,32,Ourense,Galicia
32614,32,Ourense,Galicia
32615,32,Ourense,Galicia
32616,32,Ourense,Galicia
32617,32,Ourense,Galicia
32618,32,Ourense,Galicia
32619,32,Ourense,Galicia
32620,32,Ourense,Galicia
32621,32,Ourense,Galicia
32622,32,Ourense,Galicia
32623,32,Ourense,Galicia
32624,32,Ourense,Galicia
32624,32,Ourense,Galicia
32625,32,Ourense,Galicia
32626,32,Ourense,Galicia
32630,32,Ourense,Galicia
32631,32,Ourense,Galicia
32631,32,Ourense,Galicia
32631,32,Ourense,Galicia
32632,32,Ourense,Galicia
32632,32,Ourense,Galicia
32632,32,Ourense,Galicia
32633,32,Ourense,Galicia
32634,32,Ourense,Galicia
32635,32,Ourense,Galicia
32635,32,Ourense,Galicia
32636,32,Ourense,Galicia
32636,32,Ourense,Galicia
32637,32,Ourense,Galicia
32637,32,Ourense,Galicia
32640,32,Ourense,Galicia
32641,32,Ourense,Galicia
32643,32,Ourense,Galicia
32644,32,Ourense,Galicia
32644,32,Ourense,Galicia
32645,32,Ourense,Galicia
32645,32,Ourense,Galicia
32646,32,Ourense,Galicia
32646,32,Ourense,Galicia
32647,32,Ourense,Galicia
32648,32,Ourense,Galicia
32650,32,Ourense,Galicia
32651,32,Ourense,Galicia
32652,32,Ourense,Galicia
32653,32,Ourense,Galicia
32654,32,Ourense,Galicia
32655,32,Ourense,Galicia
32660,32,Ourense,Galicia
32664,32,Ourense,Galicia
32665,32,Ourense,Galicia
32666,32,Ourense,Galicia
32667,32,Ourense,Galicia
32668,32,Ourense,Galicia
32669,32,Ourense,Galicia
32670,32,Ourense,Galicia
32678,32,Ourense,Galicia
32679,32,Ourense,Galicia
32680,32,Ourense,Galicia
32688,32,Ourense,Galicia
32689,32,Ourense,Galicia
32690,32,Ourense,Galicia
32690,32,Ourense,Galicia
32691,32,Ourense,Galicia
32692,32,Ourense,Galicia
32693,32,Ourense,Galicia
32694,32,Ourense,Galicia
32695,32,Ourense,Galicia
32696,32,Ourense,Galicia
32696,32,Ourense,Galicia
32697,32,Ourense,Galicia
32698,32,Ourense,Galicia
32698,32,Ourense,Galicia
32699,32,Ourense,Galicia
32700,32,Ourense,Galicia
32701,32,Ourense,Galicia
32702,32,Ourense,Galicia
32703,32,Ourense,Galicia
32704,32,Ourense,Galicia
32705,32,Ourense,Galicia
32705,32,Ourense,Galicia
32706,32,Ourense,Galicia
32707,32,Ourense,Galicia
32708,32,Ourense,Galicia
32708,32,Ourense,Galicia
32710,32,Ourense,Galicia
32711,32,Ourense,Galicia
32720,32,Ourense,Galicia
32720,32,Ourense,Galicia
32720,32,Ourense,Galicia
32720,32,Ourense,Galicia
32730,32,Ourense,Galicia
32740,32,Ourense,Galicia
32746,32,Ourense,Galicia
32747,32,Ourense,Galicia
32748,32,Ourense,Galicia
32749,32,Ourense,Galicia
32750,32,Ourense,Galicia
32751,32,Ourense,Galicia
32760,32,Ourense,Galicia
32764,32,Ourense,Galicia
32764,32,Ourense,Galicia
32765,32,Ourense,Galicia
32766,32,Ourense,Galicia
32767,32,Ourense,Galicia
32768,32,Ourense,Galicia
32768,32,Ourense,Galicia
32769,32,Ourense,Galicia
32769,32,Ourense,Galicia
32770,32,Ourense,Galicia
32774,32,Ourense,Galicia
32779,32,Ourense,Galicia
32780,32,Ourense,Galicia
32781,32,Ourense,Galicia
32782,32,Ourense,Galicia
32782,32,Ourense,Galicia
32783,32,Ourense,Galicia
32784,32,Ourense,Galicia
32785,32,Ourense,Galicia
32786,32,Ourense,Galicia
32787,32,Ourense,Galicia
32787,32,Ourense,Galicia
32788,32,Ourense,Galicia
32789,32,Ourense,Galicia
32789,32,Ourense,Galicia
32790,32,Ourense,Galicia
32790,32,Ourense,Galicia
32791,32,Ourense,Galicia
32792,32,Ourense,Galicia
32793,32,Ourense,Galicia
32793,32,Ourense,Galicia
32794,32,Ourense,Galicia
32794,32,Ourense,Galicia
32794,32,Ourense,Galicia
32800,32,Ourense,Galicia
32810,32,Ourense,Galicia
32811,32,Ourense,Galicia
32812,32,Ourense,Galicia
32812,32,Ourense,Galicia
32813,32,Ourense,Galicia
32814,32,Ourense,Galicia
32815,32,Ourense,Galicia
32815,32,Ourense,Galicia
32816,32,Ourense,Galicia
32816,32,Ourense,Galicia
32817,32,Ourense,Galicia
32820,32,Ourense,Galicia
32821,32,Ourense,Galicia
32822,32,Ourense,Galicia
32823,32,Ourense,Galicia
32823,32,Ourense,Galicia
32824,32,Ourense,Galicia
32825,32,Ourense,Galicia
32826,32,Ourense,Galicia
32827,32,Ourense,Galicia
32828,32,Ourense,Galicia
32829,32,Ourense,Galicia
32830,32,Ourense,Galicia
32838,32,Ourense,Galicia
32839,32,Ourense,Galicia
32840,32,Ourense,Galicia
32845,32,Ourense,Galicia
32846,32,Ourense,Galicia
32846,32,Ourense,Galicia
32847,32,Ourense,Galicia
32848,32,Ourense,Galicia
32849,32,Ourense,Galicia
32850,32,Ourense,Galicia
32857,32,Ourense,Galicia
32858,32,Ourense,Galicia
32859,32,Ourense,Galicia
32859,32,Ourense,Galicia
32860,32,Ourense,Galicia
32867,32,Ourense,Galicia
32868,32,Ourense,Galicia
32869,32,Ourense,Galicia
32869,32,Ourense,Galicia
32870,32,Ourense,Galicia
32879,32,Ourense,Galicia
32880,32,Ourense,Galicia
32890,32,Ourense,Galicia
32891,32,Ourense,Galicia
32892,32,Ourense,Galicia
32893,32,Ourense,Galicia
32893,32,Ourense,Galicia
32894,32,Ourense,Galicia
32895,32,Ourense,Galicia
32896,32,Ourense,Galicia
32897,32,Ourense,Galicia
32898,32,Ourense,Galicia
32899,32,Ourense,Galicia
32900,32,Ourense,Galicia
32900,32,Ourense,Galicia
32901,32,Ourense,Galicia
32910,32,Ourense,Galicia
32911,32,Ourense,Galicia
32920,32,Ourense,Galicia
32920,32,Ourense,Galicia
32930,32,Ourense,Galicia
32930,32,Ourense,Galicia
32940,32,Ourense,Galicia
32940,32,Ourense,Galicia
32940,32,Ourense,Galicia
32941,32,Ourense,Galicia
32946,32,Ourense,Galicia
32950,32,Ourense,Galicia
32960,32,Ourense,Galicia
32970,32,Ourense,Galicia
32971,32,Ourense,Galicia
32980,32,Ourense,Galicia
32980,32,Ourense,Galicia
32981,32,Ourense,Galicia
32990,32,Ourense,Galicia
33001,33,Asturias,Principado de Asturias
33002,33,Asturias,Principado de Asturias
33003,33,Asturias,Principado de Asturias
33004,33,Asturias,Principado de Asturias
33005,33,Asturias,Principado de Asturias
33006,33,Asturias,Principado de Asturias
33007,33,Asturias,Principado de Asturias
33008,33,Asturias,Principado de Asturias
33009,33,Asturias,Principado de Asturias
33010,33,Asturias,Principado de Asturias
33010,33,Asturias,Principado de Asturias
33011,33,Asturias,Principado de Asturias
33012,33,Asturias,Principado de Asturias
33013,33,Asturias,Principado de Asturias
33060,33,Asturias,Principado de Asturias
33069,33,Asturias,Principado de Asturias
33110,33,Asturias,Principado de Asturias
33111,33,Asturias,Principado de Asturias
33112,33,Asturias,Principado de Asturias
33114,33,Asturias,Principado de Asturias
33115,33,Asturias,Principado de Asturias
33115,33,Asturias,Principado de Asturias
33116,33,Asturias,Principado de Asturias
33116,33,Asturias,Principado de Asturias
33117,33,Asturias,Principado de Asturias
33118,33,Asturias,Principado de Asturias
33119,33,Asturias,Principado de Asturias
33119,33,Asturias,Principado de Asturias
33120,33,Asturias,Principado de Asturias
33125,33,Asturias,Principado de Asturias
33126,33,Asturias,Principado de Asturias
33127,33,Asturias,Principado de Asturias
33127,33,Asturias,Principado de Asturias
33127,33,Asturias,Principado de Asturias
33128,33,Asturias,Principado de Asturias
33129,33,Asturias,Principado de Asturias
33130,33,Asturias,Principado de Asturias
33138,33,Asturias,Principado de Asturias
33139,33,Asturias,Principado de Asturias
33140,33,Asturias,Principado de Asturias
33150,33,Asturias,Principado de Asturias
33155,33,Asturias,Principado de Asturias
33156,33,Asturias,Principado de Asturias
33157,33,Asturias,Principado de Asturias
33159,33,Asturias,Principado de Asturias
33160,33,Asturias,Principado de Asturias
33161,33,Asturias,Principado de Asturias
33162,33,Asturias,Principado de Asturias
33163,33,Asturias,Principado de Asturias
33170,33,Asturias,Principado de Asturias
33170,33,Asturias,Principado de Asturias
33171,33,Asturias,Principado de Asturias
33171,33,Asturias,Principado de Asturias
33172,33,Asturias,Principado de Asturias
33173,33,Asturias,Principado de Asturias
33174,33,Asturias,Principado de Asturias
33179,33,Asturias,Principado de Asturias
33180,33,Asturias,Principado de Asturias
33186,33,Asturias,Principado de Asturias
33187,33,Asturias,Principado de Asturias
33188,33,Asturias,Principado de Asturias
33189,33,Asturias,Principado de Asturias
33190,33,Asturias,Principado de Asturias
33191,33,Asturias,Principado de Asturias
33191,33,Asturias,Principado de Asturias
33192,33,Asturias,Principado de Asturias
33192,33,Asturias,Principado de Asturias
33192,33,Asturias,Principado de Asturias
33193,33,Asturias,Principado de Asturias
33194,33,Asturias,Principado de Asturias
33195,33,Asturias,Principado de Asturias
33196,33,Asturias,Principado de Asturias
33199,33,Asturias,Principado de Asturias
33199,33,Asturias,Principado de Asturias
33201,33,Asturias,Principado de Asturias
33202,33,Asturias,Principado de Asturias
33203,33,Asturias,Principado de Asturias
33204,33,Asturias,Principado de Asturias
33205,33,Asturias,Principado de Asturias
33206,33,Asturias,Principado de Asturias
33207,33,Asturias,Principado de Asturias
33208,33,Asturias,Principado de Asturias
33209,33,Asturias,Principado de Asturias
33210,33,Asturias,Principado de Asturias
33211,33,Asturias,Principado de Asturias
33212,33,Asturias,Principado de Asturias
33213,33,Asturias,Principado de Asturias
33290,33,Asturias,Principado de Asturias
33299,33,Asturias,Principado de Asturias
33300,33,Asturias,Principado de Asturias
33310,33,Asturias,Principado de Asturias
33310,33,Asturias,Principado de Asturias
33311,33,Asturias,Principado de Asturias
33312,33,Asturias,Principado de Asturias
33313,33,Asturias,Principado de Asturias
33314,33,Asturias,Principado de Asturias
33315,33,Asturias,Principado de Asturias
33316,33,Asturias,Principado de Asturias
33317,33,Asturias,Principado de Asturias
33318,33,Asturias,Principado de Asturias
33320,33,Asturias,Principado de Asturias
33324,33,Asturias,Principado de Asturias
33325,33,Asturias,Principado de Asturias
33326,33,Asturias,Principado de Asturias
33326,33,Asturias,Principado de Asturias
33327,33,Asturias,Principado de Asturias
33328,33,Asturias,Principado de Asturias
33329,33,Asturias,Principado de Asturias
33330,33,Asturias,Principado de Asturias
33340,33,Asturias,Principado de Asturias
33341,33,Asturias,Principado de Asturias
33342,33,Asturias,Principado de Asturias
33343,33,Asturias,Principado de Asturias
33344,33,Asturias,Principado de Asturias
33345,33,Asturias,Principado de Asturias
33346,33,Asturias,Principado de Asturias
33347,33,Asturias,Principado de Asturias
33350,33,Asturias,Principado de Asturias
33390,33,Asturias,Principado de Asturias
33391,33,Asturias,Principado de Asturias
33392,33,Asturias,Principado de Asturias
33393,33,Asturias,Principado de Asturias
33394,33,Asturias,Principado de Asturias
33401,33,Asturias,Principado de Asturias
33401,33,Asturias,Principado de Asturias
33402,33,Asturias,Principado de Asturias
33403,33,Asturias,Principado de Asturias
33404,33,Asturias,Principado de Asturias
33405,33,Asturias,Principado de Asturias
33410,33,Asturias,Principado de Asturias
33410,33,Asturias,Principado de Asturias
33411,33,Asturias,Principado de Asturias
33412,33,Asturias,Principado de Asturias
33412,33,Asturias,Principado de Asturias
33412,33,Asturias,Principado de Asturias
33414,33,Asturias,Principado de Asturias
33414,33,Asturias,Principado de Asturias
33414,33,Asturias,Principado de Asturias
33416,33,Asturias,Principado de Asturias
33417,33,Asturias,Principado de Asturias
33417,33,Asturias,Principado de Asturias
33418,33,Asturias,Principado de Asturias
33418,33,Asturias,Principado de Asturias
33419,33,Asturias,Principado de Asturias
33420,33,Asturias,Principado de Asturias
33422,33,Asturias,Principado de Asturias
33423,33,Asturias,Principado de Asturias
33424,33,Asturias,Principado de Asturias
33425,33,Asturias,Principado de Asturias
33426,33,Asturias,Principado de Asturias
33427,33,Asturias,Principado de Asturias
33428,33,Asturias,Principado de Asturias
33429,33,Asturias,Principado de Asturias
33430,33,Asturias,Principado de Asturias
33438,33,Asturias,Principado de Asturias
33439,33,Asturias,Principado de Asturias
33440,33,Asturias,Principado de Asturias
33448,33,Asturias,Principado de Asturias
33449,33,Asturias,Principado de Asturias
33450,33,Asturias,Principado de Asturias
33456,33,Asturias,Principado de Asturias
33456,33,Asturias,Principado de Asturias
33457,33,Asturias,Principado de Asturias
33458,33,Asturias,Principado de Asturias
33459,33,Asturias,Principado de Asturias
33460,33,Asturias,Principado de Asturias
33468,33,Asturias,Principado de Asturias
33468,33,Asturias,Principado de Asturias
33469,33,Asturias,Principado de Asturias
33470,33,Asturias,Principado de Asturias
33470,33,Asturias,Principado de Asturias
33470,33,Asturias,Principado de Asturias
33476,33,Asturias,Principado de Asturias
33490,33,Asturias,Principado de Asturias
33491,33,Asturias,Principado de Asturias
33492,33,Asturias,Principado de Asturias
33500,33,Asturias,Principado de Asturias
33507,33,Asturias,Principado de Asturias
33509,33,Asturias,Principado de Asturias
33509,33,Asturias,Principado de Asturias
33510,33,Asturias,Principado de Asturias
33518,33,Asturias,Principado de Asturias
33518,33,Asturias,Principado de Asturias
33519,33,Asturias,Principado de Asturias
33519,33,Asturias,Principado de Asturias
33520,33,Asturias,Principado de Asturias
33520,33,Asturias,Principado de Asturias
33527,33,Asturias,Principado de Asturias
33528,33,Asturias,Principado de Asturias
33528,33,Asturias,Principado de Asturias
33529,33,Asturias,Principado de Asturias
33529,33,Asturias,Principado de Asturias
33530,33,Asturias,Principado de Asturias
33534,33,Asturias,Principado de Asturias
33535,33,Asturias,Principado de Asturias
33535,33,Asturias,Principado de Asturias
33536,33,Asturias,Principado de Asturias
33537,33,Asturias,Principado de Asturias
33538,33,Asturias,Principado de Asturias
33539,33,Asturias,Principado de Asturias
33540,33,Asturias,Principado de Asturias
33546,33,Asturias,Principado de Asturias
33547,33,Asturias,Principado de Asturias
33548,33,Asturias,Principado de Asturias
33549,33,Asturias,Principado de Asturias
33550,33,Asturias,Principado de Asturias
33554,33,Asturias,Principado de Asturias
33555,33,Asturias,Principado de Asturias
33556,33,Asturias,Principado de Asturias
33556,33,Asturias,Principado de Asturias
33557,33,Asturias,Principado de Asturias
33557,33,Asturias,Principado de Asturias
33558,33,Asturias,Principado de Asturias
33558,33,Asturias,Principado de Asturias
33559,33,Asturias,Principado de Asturias
33559,33,Asturias,Principado de Asturias
33560,33,Asturias,Principado de Asturias
33566,33,Asturias,Principado de Asturias
33567,33,Asturias,Principado de Asturias
33568,33,Asturias,Principado de Asturias
33569,33,Asturias,Principado de Asturias
33570,33,Asturias,Principado de Asturias
33576,33,Asturias,Principado de Asturias
33577,33,Asturias,Principado de Asturias
33578,33,Asturias,Principado de Asturias
33579,33,Asturias,Principado de Asturias
33580,33,Asturias,Principado de Asturias
33581,33,Asturias,Principado de Asturias
33582,33,Asturias,Principado de Asturias
33583,33,Asturias,Principado de Asturias
33584,33,Asturias,Principado de Asturias
33584,33,Asturias,Principado de Asturias
33585,33,Asturias,Principado de Asturias
33586,33,Asturias,Principado de Asturias
33587,33,Asturias,Principado de Asturias
33588,33,Asturias,Principado de Asturias
33589,33,Asturias,Principado de Asturias
33590,33,Asturias,Principado de Asturias
33591,33,Asturias,Principado de Asturias
33592,33,Asturias,Principado de Asturias
33593,33,Asturias,Principado de Asturias
33594,33,Asturias,Principado de Asturias
33595,33,Asturias,Principado de Asturias
33596,33,Asturias,Principado de Asturias
33598,33,Asturias,Principado de Asturias
33600,33,Asturias,Principado de Asturias
33610,33,Asturias,Principado de Asturias
33611,33,Asturias,Principado de Asturias
33612,33,Asturias,Principado de Asturias
33614,33,Asturias,Principado de Asturias
33615,33,Asturias,Principado de Asturias
33616,33,Asturias,Principado de Asturias
33616,33,Asturias,Principado de Asturias
33617,33,Asturias,Principado de Asturias
33618,33,Asturias,Principado de Asturias
33619,33,Asturias,Principado de Asturias
33620,33,Asturias,Principado de Asturias
33627,33,Asturias,Principado de Asturias
33628,33,Asturias,Principado de Asturias
33629,33,Asturias,Principado de Asturias
33630,33,Asturias,Principado de Asturias
33637,33,Asturias,Principado de Asturias
33638,33,Asturias,Principado de Asturias
33639,33,Asturias,Principado de Asturias
33640,33,Asturias,Principado de Asturias
33650,33,Asturias,Principado de Asturias
33660,33,Asturias,Principado de Asturias
33669,33,Asturias,Principado de Asturias
33670,33,Asturias,Principado de Asturias
33675,33,Asturias,Principado de Asturias
33676,33,Asturias,Principado de Asturias
33677,33,Asturias,Principado de Asturias
33678,33,Asturias,Principado de Asturias
33679,33,Asturias,Principado de Asturias
33680,33,Asturias,Principado de Asturias
33681,33,Asturias,Principado de Asturias
33682,33,Asturias,Principado de Asturias
33683,33,Asturias,Principado de Asturias
33683,33,Asturias,Principado de Asturias
33684,33,Asturias,Principado de Asturias
33685,33,Asturias,Principado de Asturias
33686,33,Asturias,Principado de Asturias
33687,33,Asturias,Principado de Asturias
33688,33,Asturias,Principado de Asturias
33690,33,Asturias,Principado de Asturias
33691,33,Asturias,Principado de Asturias
33692,33,Asturias,Principado de Asturias
33693,33,Asturias,Principado de Asturias
33694,33,Asturias,Principado de Asturias
33695,33,Asturias,Principado de Asturias
33696,33,Asturias,Principado de Asturias
33696,33,Asturias,Principado de Asturias
33697,33,Asturias,Principado de Asturias
33700,33,Asturias,Principado de Asturias
33707,33,Asturias,Principado de Asturias
33708,33,Asturias,Principado de Asturias
33709,33,Asturias,Principado de Asturias
33710,33,Asturias,Principado de Asturias
33710,33,Asturias,Principado de Asturias
33716,33,Asturias,Principado de Asturias
33717,33,Asturias,Principado de Asturias
33718,33,Asturias,Principado de Asturias
33719,33,Asturias,Principado de Asturias
33719,33,Asturias,Principado de Asturias
33720,33,Asturias,Principado de Asturias
33724,33,Asturias,Principado de Asturias
33725,33,Asturias,Principado de Asturias
33726,33,Asturias,Principado de Asturias
33726,33,Asturias,Principado de Asturias
33727,33,Asturias,Principado de Asturias
33728,33,Asturias,Principado de Asturias
33729,33,Asturias,Principado de Asturias
33730,33,Asturias,Principado de Asturias
33731,33,Asturias,Principado de Asturias
33732,33,Asturias,Principado de Asturias
33733,33,Asturias,Principado de Asturias
33734,33,Asturias,Principado de Asturias
33735,33,Asturias,Principado de Asturias
33736,33,Asturias,Principado de Asturias
33740,33,Asturias,Principado de Asturias
33746,33,Asturias,Principado de Asturias
33746,33,Asturias,Principado de Asturias
33747,33,Asturias,Principado de Asturias
33748,33,Asturias,Principado de Asturias
33749,33,Asturias,Principado de Asturias
33750,33,Asturias,Principado de Asturias
33757,33,Asturias,Principado de Asturias
33758,33,Asturias,Principado de Asturias
33759,33,Asturias,Principado de Asturias
33760,33,Asturias,Principado de Asturias
33768,33,Asturias,Principado de Asturias
33769,33,Asturias,Principado de Asturias
33770,33,Asturias,Principado de Asturias
33774,33,Asturias,Principado de Asturias
33775,33,Asturias,Principado de Asturias
33776,33,Asturias,Principado de Asturias
33776,33,Asturias,Principado de Asturias
33777,33,Asturias,Principado de Asturias
33777,33,Asturias,Principado de Asturias
33777,33,Asturias,Principado de Asturias
33778,33,Asturias,Principado de Asturias
33778,33,Asturias,Principado de Asturias
33779,33,Asturias,Principado de Asturias
33779,33,Asturias,Principado de Asturias
33780,33,Asturias,Principado de Asturias
33781,33,Asturias,Principado de Asturias
33782,33,Asturias,Principado de Asturias
33782,33,Asturias,Principado de Asturias
33783,33,Asturias,Principado de Asturias
33784,33,Asturias,Principado de Asturias
33785,33,Asturias,Principado de Asturias
33787,33,Asturias,Principado de Asturias
33788,33,Asturias,Principado de Asturias
33789,33,Asturias,Principado de Asturias
33790,33,Asturias,Principado de Asturias
33791,33,Asturias,Principado de Asturias
33792,33,Asturias,Principado de Asturias
33793,33,Asturias,Principado de Asturias
33794,33,Asturias,Principado de Asturias
33795,33,Asturias,Principado de Asturias
33796,33,Asturias,Principado de Asturias
33797,33,Asturias,Principado de Asturias
33798,33,Asturias,Principado de Asturias
33799,33,Asturias,Principado de Asturias
33800,33,Asturias,Principado de Asturias
33810,33,Asturias,Principado de Asturias
33811,33,Asturias,Principado de Asturias
33811,33,Asturias,Principado de Asturias
33812,33,Asturias,Principado de Asturias
33812,33,Asturias,Principado de Asturias
33813,33,Asturias,Principado de Asturias
33813,33,Asturias,Principado de Asturias
33814,33,Asturias,Principado de Asturias
33815,33,Asturias,Principado de Asturias
33815,33,Asturias,Principado de Asturias
33816,33,Asturias,Principado de Asturias
33817,33,Asturias,Principado de Asturias
33818,33,Asturias,Principado de Asturias
33819,33,Asturias,Principado de Asturias
33820,33,Asturias,Principado de Asturias
33825,33,Asturias,Principado de Asturias
33826,33,Asturias,Principado de Asturias
33826,33,Asturias,Principado de Asturias
33827,33,Asturias,Principado de Asturias
33827,33,Asturias,Principado de Asturias
33828,33,Asturias,Principado de Asturias
33829,33,Asturias,Principado de Asturias
33829,33,Asturias,Principado de Asturias
33830,33,Asturias,Principado de Asturias
33836,33,Asturias,Principado de Asturias
33836,33,Asturias,Principado de Asturias
33837,33,Asturias,Principado de Asturias
33838,33,Asturias,Principado de Asturias
33839,33,Asturias,Principado de Asturias
33840,33,Asturias,Principado de Asturias
33841,33,Asturias,Principado de Asturias
33842,33,Asturias,Principado de Asturias
33842,33,Asturias,Principado de Asturias
33843,33,Asturias,Principado de Asturias
33844,33,Asturias,Principado de Asturias
33845,33,Asturias,Principado de Asturias
33846,33,Asturias,Principado de Asturias
33846,33,Asturias,Principado de Asturias
33847,33,Asturias,Principado de Asturias
33848,33,Asturias,Principado de Asturias
33850,33,Asturias,Principado de Asturias
33857,33,Asturias,Principado de Asturias
33858,33,Asturias,Principado de Asturias
33859,33,Asturias,Principado de Asturias
33860,33,Asturias,Principado de Asturias
33866,33,Asturias,Principado de Asturias
33867,33,Asturias,Principado de Asturias
33868,33,Asturias,Principado de Asturias
33869,33,Asturias,Principado de Asturias
33870,33,Asturias,Principado de Asturias
33873,33,Asturias,Principado de Asturias
33874,33,Asturias,Principado de Asturias
33874,33,Asturias,Principado de Asturias
33875,33,Asturias,Principado de Asturias
33876,33,Asturias,Principado de Asturias
33877,33,Asturias,Principado de Asturias
33878,33,Asturias,Principado de Asturias
33879,33,Asturias,Principado de Asturias
33880,33,Asturias,Principado de Asturias
33885,33,Asturias,Principado de Asturias
33887,33,Asturias,Principado de Asturias
33888,33,Asturias,Principado de Asturias
33889,33,Asturias,Principado de Asturias
33890,33,Asturias,Principado de Asturias
33891,33,Asturias,Principado de Asturias
33900,33,Asturias,Principado de Asturias
33909,33,Asturias,Principado de Asturias
33910,33,Asturias,Principado de Asturias
33919,33,Asturias,Principado de Asturias
33920,33,Asturias,Principado de Asturias
33929,33,Asturias,Principado de Asturias
33930,33,Asturias,Principado de Asturias
33934,33,Asturias,Principado de Asturias
33935,33,Asturias,Principado de Asturias
33936,33,Asturias,Principado de Asturias
33937,33,Asturias,Principado de Asturias
33938,33,Asturias,Principado de Asturias
33939,33,Asturias,Principado de Asturias
33940,33,Asturias,Principado de Asturias
33945,33,Asturias,Principado de Asturias
33946,33,Asturias,Principado de Asturias
33947,33,Asturias,Principado de Asturias
33948,33,Asturias,Principado de Asturias
33950,33,Asturias,Principado de Asturias
33957,33,Asturias,Principado de Asturias
33958,33,Asturias,Principado de Asturias
33959,33,Asturias,Principado de Asturias
33960,33,Asturias,Principado de Asturias
33970,33,Asturias,Principado de Asturias
33979,33,Asturias,Principado de Asturias
33980,33,Asturias,Principado de Asturias
33986,33,Asturias,Principado de Asturias
33987,33,Asturias,Principado de Asturias
33989,33,Asturias,Principado de Asturias
33990,33,Asturias,Principado de Asturias
33991,33,Asturias,Principado de Asturias
33992,33,Asturias,Principado de Asturias
33993,33,Asturias,Principado de Asturias
33995,33,Asturias,Principado de Asturias
33996,33,Asturias,Principado de Asturias
34001,34,Palencia,Castilla y León
34002,34,Palencia,Castilla y León
34003,34,Palencia,Castilla y León
34004,34,Palencia,Castilla y León
34005,34,Palencia,Castilla y León
34006,34,Palencia,Castilla y León
34100,34,Palencia,Castilla y León
34110,34,Palencia,Castilla y León
34111,34,Palencia,Castilla y León
34111,34,Palencia,Castilla y León
34111,34,Palencia,Castilla y León
34111,34,Palencia,Castilla y León
34111,34,Palencia,Castilla y León
34112,34,Palencia,Castilla y León
34112,34,Palencia,Castilla y León
34112,34,Palencia,Castilla y León
34113,34,Palencia,Castilla y León
34113,34,Palencia,Castilla y León
34113,34,Palencia,Castilla y León
34114,34,Palencia,Castilla y León
34115,34,Palencia,Castilla y León
34115,34,Palencia,Castilla y León
34116,34,Palencia,Castilla y León
34116,34,Palencia,Castilla y León
34116,34,Palencia,Castilla y León
34117,34,Palencia,Castilla y León
34118,34,Palencia,Castilla y León
34120,34,Palencia,Castilla y León
34126,34,Palencia,Castilla y León
34126,34,Palencia,Castilla y León
34127,34,Palencia,Castilla y León
34127,34,Palencia,Castilla y León
34127,34,Palencia,Castilla y León
34128,34,Palencia,Castilla y León
34128,34,Palencia,Castilla y León
34128,34,Palencia,Castilla y León
34128,34,Palencia,Castilla y León
